,Unnamed: 0,path,source_text,pred_text,ref_text,ASR_BLEU,COMET,METEOR,BLASER
944,944,common_voice_es_19195338.mp3,cinco personas fueron arrestadas y acusadas del crimen,five people were arrested and accused of crime,five people were arrested and accused of the crime,BLEU = 76.73 100.0/85.7/83.3/80.0 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9),0.9559986591339111,0.8918539325842695,4.893836975097656
945,945,common_voice_es_18576018.mp3,pero claro como mi amigo sabe que se va a morir,thats clear as if my friend knew that he was dying,but of course as my friends know hes going to die,BLEU = 4.46 18.2/5.0/2.8/1.6 (BP = 1.000 ratio = 1.000 hyp_len = 11 ref_len = 11),0.6262708902359009,0.46464646464646464,3.8853771686553955
946,946,common_voice_es_19993114.mp3,desde entonces no ha vuelto a ver al pájaro,since then he has not seen the pajaro,since then he has not seen the bird anymore,BLEU = 74.21 87.5/85.7/83.3/80.0 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9),0.71420818567276,0.7853703279064436,3.667074680328369
947,947,common_voice_es_18511933.mp3,pues me alegro por ti,well ill like it for you,well im happy for you,BLEU = 17.97 50.0/20.0/12.5/8.3 (BP = 1.000 ratio = 1.200 hyp_len = 6 ref_len = 5),0.5048080086708069,0.5010893246187365,3.1895527839660645
948,948,common_voice_es_18775797.mp3,el sinsonte agitóse dentro de su jaula y prorrumpió en gorjeos,the notary entered his house and closed the door,the mockingbird stirred inside his cage and burst into twittering,BLEU = 5.61 33.3/6.2/3.6/2.1 (BP = 0.895 ratio = 0.900 hyp_len = 9 ref_len = 10),0.4200443923473358,0.15151515151515152,2.8207430839538574
949,949,common_voice_es_19625258.mp3,el consejo por su parte se hizo cargo del coste total de los trabajos,ive got to take charge of the total cost of the work,on its side the board payed for all jobs full cost,BLEU = 4.03 16.7/4.5/2.5/1.4 (BP = 1.000 ratio = 1.091 hyp_len = 12 ref_len = 11),0.7049517631530762,0.23023023023023023,3.7800261974334717
950,950,common_voice_es_19746089.mp3,es un pez marino demersal y de clima subtropical,hes accursed to see commercial and subscription,its a marine demersal and subtropical climate type of fish,BLEU = 4.28 14.3/8.3/5.0/3.1 (BP = 0.651 ratio = 0.700 hyp_len = 7 ref_len = 10),0.34511598944664,0.05154639175257732,2.424562454223633
951,951,common_voice_es_19610774.mp3,le sobrevivió su hija nona willisaronowitz,he survived his daughter nanna willis arnold,they were survived bay their daughter nona willis aronowitz,BLEU = 6.50 42.9/8.3/5.0/3.1 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9),0.7497087121009827,0.17045454545454547,3.7681632041931152
952,952,common_voice_es_19045244.mp3,tenemos una emergencia,we have our emergence,we have an emergency,BLEU = 31.95 50.0/33.3/25.0/25.0 (BP = 1.000 ratio = 1.000 hyp_len = 4 ref_len = 4),0.6436212062835693,0.6388888888888888,3.1783697605133057
953,953,common_voice_es_19763678.mp3,así fue como el nombre de la congregación pasó a todo el sector,what is the name of the congregation passed to all sects,thats how the congregation name passed to the whole sector,BLEU = 11.73 54.5/20.0/5.6/3.1 (BP = 1.000 ratio = 1.100 hyp_len = 11 ref_len = 10),0.7288233041763306,0.4748434027076177,3.9666335582733154
954,954,common_voice_es_18756874.mp3,un príncipe ruso,perused,a russian prince,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.135 ratio = 0.333 hyp_len = 1 ref_len = 3),0.44268015027046204,0.0,2.348424196243286
955,955,common_voice_es_19780360.mp3,es una de las zonas productoras de ajo de la provincia,is one of the most productive areas of the province,its the province garlic growing zones,BLEU = 8.39 20.0/11.1/6.2/3.6 (BP = 1.000 ratio = 1.667 hyp_len = 10 ref_len = 6),0.6458465456962585,0.29296875,3.6105728149414062
956,956,common_voice_es_19672332.mp3,la discusión ha sido importante en la historia de la reconstrucción del dinosaurio,discussion is very important in the history of the reconstruction of the dynasty,the discussion has been important in the history of the dinosaur reconstruction,BLEU = 42.12 69.2/41.7/36.4/30.0 (BP = 1.000 ratio = 1.083 hyp_len = 13 ref_len = 12),0.797238290309906,0.5688195082134475,3.928732395172119
957,957,common_voice_es_19170743.mp3,la palabra borneo tiene el mismo origen,the word born here is the same origin,the word borneo has the same origin,BLEU = 25.85 62.5/42.9/16.7/10.0 (BP = 1.000 ratio = 1.143 hyp_len = 8 ref_len = 7),0.7002528309822083,0.6816901408450705,3.476245164871216
958,958,common_voice_es_19766364.mp3,su padre fue un oficial de la marina holandesa con grandes habilidades mecánicas,his father was an official in the holland marine with great mechanical disabilities,his father was a dutch navy officer with great mechanical skills,BLEU = 19.34 46.2/33.3/18.2/5.0 (BP = 1.000 ratio = 1.182 hyp_len = 13 ref_len = 11),0.7836392521858215,0.5257936507936508,4.211025714874268
959,959,common_voice_es_19635185.mp3,de esta manera se estableció lo casual,in this way the case was established,this manner the casual concept was created,BLEU = 8.64 42.9/8.3/5.0/3.1 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7),0.6594049334526062,0.5357142857142857,4.050343990325928
960,960,common_voice_es_19748311.mp3,entonces michele parece decidido a enfrentar finalmente a leo para vengar el honor familiar,then miguel seems to have decided to go back to the refinery to get the money,so michele seems determined to finally face leo in order to avenge the familys honor,BLEU = 3.46 25.0/3.3/1.8/1.0 (BP = 1.000 ratio = 1.067 hyp_len = 16 ref_len = 15),0.5643252730369568,0.16556291390728475,3.226869583129883
961,961,common_voice_es_19615853.mp3,su tamaño era similar al elefante indio actual,this name was similar to the quaint indian elephant,its size was similar to that of the current indian elephant,BLEU = 18.70 66.7/37.5/14.3/8.3 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11),0.6744327545166016,0.5208333333333333,4.089744567871094
962,962,common_voice_es_19648901.mp3,todos los secuestrados fueron liberados,all the sacristans were free,all hostages are now free,BLEU = 12.70 40.0/12.5/8.3/6.2 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5),0.5873832106590271,0.20000000000000004,3.255333662033081
963,963,common_voice_es_19203110.mp3,se usa regularmente para representaciones teatrales conciertos homenajes fiestas y celebraciones especiales,shes regularly used for fair to representations concerts managers feasts and special celebrations,it is generally used in theatrical plays concerts tributes parties and special events,BLEU = 7.35 30.8/8.3/4.5/2.5 (BP = 1.000 ratio = 1.000 hyp_len = 13 ref_len = 13),0.6281290650367737,0.3430769230769231,3.8821163177490234
964,964,common_voice_es_19638662.mp3,las hojas se agrupan en cabezas alrededor del tallo de la planta,they are grouped in front at the foot of the form of the plant,the leaves are attached by bulbs around the stem of the plant,BLEU = 12.57 42.9/15.4/8.3/4.5 (BP = 1.000 ratio = 1.167 hyp_len = 14 ref_len = 12),0.5337579846382141,0.4189435336976321,3.6135506629943848
965,965,common_voice_es_19605750.mp3,no es necesario determinar el valor del denominador común para ser comparadas,it is not necessary to determine the value of the common denominator to be compote,it isnt necessary to determine the value of the common denominator in order to be compared,BLEU = 57.07 80.0/64.3/53.8/50.0 (BP = 0.936 ratio = 0.938 hyp_len = 15 ref_len = 16),0.7328142523765564,0.7488207547169812,4.257554531097412
966,966,common_voice_es_19787861.mp3,su hijo bassett jr,his son bossuet,their son bassett jr,BLEU = 19.72 33.3/25.0/25.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4),0.6067575812339783,0.12820512820512822,3.5001306533813477
967,967,common_voice_es_19741756.mp3,se graduó de la carrera de ingeniería química en la universidad autónoma de guadalajara,graduated from the chemicals of geology in the autonomous university of guadalajara,he graduated for the chemical engineering from guadalajaras autonomous university,BLEU = 8.52 41.7/9.1/5.0/2.8 (BP = 1.000 ratio = 1.200 hyp_len = 12 ref_len = 10),0.7867297530174255,0.47018807523009204,4.227688789367676
968,968,common_voice_es_19993965.mp3,se trata de un sistema opuesto al sufragio indirecto,is a system more persuasive than direct sophism,it consists of a system opposite to indirect voting,BLEU = 9.75 25.0/14.3/8.3/5.0 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9),0.5478237271308899,0.21067415730337075,3.2831411361694336
969,969,common_voice_es_19636924.mp3,su padre fue un hombre judío oriundo de lituania mas raisman no es religioso,his father was a jedediah man oriental of lyelliane but rysman is not religious,his father was a jewish man from lithuania but raisman is not religious,BLEU = 27.38 64.3/38.5/25.0/9.1 (BP = 1.000 ratio = 1.077 hyp_len = 14 ref_len = 13),0.7371689677238464,0.6568655169164076,3.608088731765747
970,970,common_voice_es_19151520.mp3,dispone de servicios de larga distancia y media distancia,it has a long distance and distant services,it offers both long and short distance coverage,BLEU = 7.81 50.0/7.1/4.2/2.5 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8),0.737463653087616,0.25,4.145661354064941
971,971,common_voice_es_19625720.mp3,varias personas armadas le abordaron y le dispararon un tiro en la sien,various armed vessels ordered them and they disappeared in the sea,several armed people addressed him and shot him on the temple,BLEU = 4.93 27.3/5.0/2.8/1.6 (BP = 1.000 ratio = 1.000 hyp_len = 11 ref_len = 11),0.42868587374687195,0.13636363636363635,3.2656712532043457
972,972,common_voice_es_19665873.mp3,hizo su debut en el salón con retratos y paisajes,he took his debut in the salon of the tracts and pages,he made his debut at the salon with portraits and landscapes,BLEU = 10.60 50.0/18.2/5.0/2.8 (BP = 1.000 ratio = 1.091 hyp_len = 12 ref_len = 11),0.5528852939605713,0.38413413413413416,3.686941623687744
973,973,common_voice_es_18339550.mp3,retirarme a descansar  hermana ,to the disconcerted,i shall retire sister,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4),0.37125951051712036,0.0,2.7223060131073
974,974,common_voice_es_19666637.mp3,en el trayecto chris arma un cubo de rubik,in the trajectory chrysom the cubic,chris assembles a rubik cube on the way,BLEU = 5.82 16.7/10.0/6.2/4.2 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8),0.42669665813446045,0.06410256410256411,3.2610628604888916
975,975,common_voice_es_19652342.mp3,fue maestro de fotografía de pedro ignacio manrique con quien se asoció,he was a master of pedro and nanzia mericos photography with whom he associated,he was pedro ignacio manriques teacher of photography with whom he entered into a partnership,BLEU = 21.78 64.3/30.8/16.7/9.1 (BP = 0.931 ratio = 0.933 hyp_len = 14 ref_len = 15),0.7388412356376648,0.5522412793106306,3.677356004714966
976,976,common_voice_es_19047921.mp3,y repentinamente entristecido incliné la cabeza sobre el pecho,and repentingly introspected he inclined his head over the peach,and suddenly i sadly tilted my head over the chest,BLEU = 16.78 40.0/22.2/12.5/7.1 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10),0.5162131786346436,0.37500000000000006,3.4984238147735596
977,977,common_voice_es_19735079.mp3,su pico es negro y el iris de sus ojos rojo oscuro,peacocks black and the eyes of his eyes are white,his bill is black as well as dark red is the iris in his eyes,BLEU = 6.05 40.0/11.1/6.2/3.6 (BP = 0.607 ratio = 0.667 hyp_len = 10 ref_len = 15),0.6186559200286865,0.21767241379310345,3.3056070804595947
978,978,common_voice_es_19698981.mp3,vendió más de un millón de tonos para celulares,sold more than one million tons for sale,he has sold over a million mobile ringtones,BLEU = 6.57 25.0/7.1/4.2/2.5 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8),0.5392041206359863,0.125,3.4788155555725098
979,979,common_voice_es_19727782.mp3,fue miembro de la francmasonería,he was a member of the francia senioria,he was a member of the freemasonry,BLEU = 68.04 75.0/71.4/66.7/60.0 (BP = 1.000 ratio = 1.143 hyp_len = 8 ref_len = 7),0.6529859900474548,0.843114241001565,2.9539668560028076
980,980,common_voice_es_19474807.mp3,asimismo es sede de la estación aeronaval de ezeiza de la armada argentina,at the same time it is the iroquois station of the zizi de lormade argentina,it is also the headquarters of the air sea station of ezeiza of the argentine navy,BLEU = 8.85 46.7/21.4/3.8/2.1 (BP = 0.936 ratio = 0.938 hyp_len = 15 ref_len = 16),0.5280739665031433,0.36003080477474003,3.1697418689727783
981,981,common_voice_es_19520548.mp3,la obra contiene plantas todas variedades confundidas,the work contains plants all rounded areas,the work includes plants whose varieties are mistaken,BLEU = 12.60 42.9/16.7/10.0/6.2 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8),0.4897301495075226,0.3234880450070324,3.8220834732055664
982,982,common_voice_es_19478367.mp3,está asociado a lesiones de cualquier segmento de la vía visual,he is associated with lesions of any visual visus of man,it is related to lesions of any portion in the visual track,BLEU = 14.47 45.5/20.0/11.1/6.2 (BP = 0.913 ratio = 0.917 hyp_len = 11 ref_len = 12),0.6531308889389038,0.2100840336134454,3.742892026901245
983,983,common_voice_es_19655032.mp3,posteriormente se instaló en inglaterra y adoptó la nacionalidad británica,later he installed in england and adopted the british nationality,he then settled in england and acquired british nationality,BLEU = 20.56 60.0/33.3/12.5/7.1 (BP = 1.000 ratio = 1.111 hyp_len = 10 ref_len = 9),0.9029868841171265,0.618131868131868,4.83463191986084
984,984,common_voice_es_19754831.mp3,se doctoró en derecho y ciencias políticas por la universidad de bolonia,he studied law and political sciences for the university of bologna,they obtained a doctorate in law and politics at the university of bologna,BLEU = 23.26 54.5/40.0/22.2/12.5 (BP = 0.834 ratio = 0.846 hyp_len = 11 ref_len = 13),0.8195018768310547,0.5404974489795918,4.541145324707031
985,985,common_voice_es_19613439.mp3,ellos fueron los padres de maría de la concepción palacios y blanco,they were the parents of maria de la concepcion colossus and blanca,they were maria de la concepcion palacios y blancos parents,BLEU = 26.20 58.3/36.4/20.0/11.1 (BP = 1.000 ratio = 1.200 hyp_len = 12 ref_len = 10),0.675521969795227,0.6592637054821929,3.5903851985931396
986,986,common_voice_es_19149406.mp3,fue pionera en españa en introducir discos para aprender idiomas,he was a pioneer in spain in introducing dispersals to plebeians,she was the first person in spain to use language learning discs,BLEU = 8.14 36.4/10.0/5.6/3.1 (BP = 0.913 ratio = 0.917 hyp_len = 11 ref_len = 12),0.5476275086402893,0.16806722689075632,3.2422027587890625
