,path,source_text,pred_text,ref_text,ASR_BLEU
857,common_voice_es_18820956.mp3,¿ y el de los rusos era uno de los siete barcos,he was one of the russians was one of the seven boats,was the one of the russians one of the seven boats,BLEU = 54.52 83.3/63.6/50.0/33.3 (BP = 1.000 ratio = 1.091 hyp_len = 12 ref_len = 11)
858,common_voice_es_18820957.mp3,fué una larga misa de difuntos,it was the start of difference,it was a long mass of the deceased,BLEU = 13.83 66.7/20.0/12.5/8.3 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8)
859,common_voice_es_18820958.mp3,tienes un chisporroteo sospechoso a la mirada,you have a suspicion panic subspac to look,you have a suspicious sizzling in your eyes,BLEU = 20.56 37.5/28.6/16.7/10.0 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8)
860,common_voice_es_18828245.mp3,pero tienes que saberlo los reyes no van a venir ,herod as they play the three kings the three kings,but you have to know the three kings wont come,BLEU = 15.62 30.0/22.2/12.5/7.1 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10)
861,common_voice_es_18828247.mp3,¿ por qué,for candy,why,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 2.000 hyp_len = 2 ref_len = 1)
862,common_voice_es_18828248.mp3,la entrada para el teatro es demasiado cara,the entrance door in the tocuiter is from acciato car,the tickets for the theater are way too expensive,BLEU = 4.99 20.0/5.6/3.1/1.8 (BP = 1.000 ratio = 1.111 hyp_len = 10 ref_len = 9)
863,common_voice_es_18828249.mp3,que nunca es tarde para hacer las cosas bien,he never starts to do things up,its never too late to make things right,BLEU = 7.49 42.9/8.3/5.0/3.1 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8)
864,common_voice_es_18829877.mp3,suba cagando leches ¡ suba,come on checks choosing climb,get up fast get up,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5)
865,common_voice_es_18829878.mp3,está bien paso  paso,o k step,it is o k i pass i pass,BLEU = 10.39 66.7/50.0/50.0/0.0 (BP = 0.189 ratio = 0.375 hyp_len = 3 ref_len = 8)
866,common_voice_es_18829880.mp3,no chatees con tu primo ¡que ya nos conocemos,you are never happy we will not know,dont chat with your cousin we already know each other,BLEU = 5.11 25.0/7.1/4.2/2.5 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10)
867,common_voice_es_18829881.mp3,se te suben a la cabeza y te vuelven loca,it is usually grown and they come back,does it gets in your head and drives you nuts,BLEU = 5.11 25.0/7.1/4.2/2.5 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10)
868,common_voice_es_18829882.mp3,va a funcionar tiene que hacerlo ,its going to work it has to marry,it will work it must work,BLEU = 11.04 25.0/14.3/8.3/5.0 (BP = 1.000 ratio = 1.333 hyp_len = 8 ref_len = 6)
869,common_voice_es_18829884.mp3,encontrar restos de naufragio,the wrists of no,find remainders of shipwrecks,BLEU = 15.97 25.0/16.7/12.5/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 4 ref_len = 4)
870,common_voice_es_18829885.mp3,mi gato tiene miedo hasta de su propia sombra,miguel tells me she has its own half,my cat is afraid even of its own shadow,BLEU = 9.75 25.0/14.3/8.3/5.0 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9)
871,common_voice_es_18830169.mp3,la niña chole me miró con sorpresa,nina challoner looked at me with his eyes,niña chole looked at me surprised,BLEU = 20.56 37.5/28.6/16.7/10.0 (BP = 1.000 ratio = 1.333 hyp_len = 8 ref_len = 6)
872,common_voice_es_18830174.mp3,después volviéndose al criado le interrogó,after coming from the creation he got to the created,then turning to the servant he interrogated him,BLEU = 9.29 30.0/11.1/6.2/3.6 (BP = 1.000 ratio = 1.250 hyp_len = 10 ref_len = 8)
873,common_voice_es_18830175.mp3,sombra romántica que evoca un pasado feudal que allí no hubo,there is romantic shape that looks a futile past,romantic shade that calls up a feudal past where there was not any,BLEU = 4.57 55.6/6.2/3.6/2.1 (BP = 0.641 ratio = 0.692 hyp_len = 9 ref_len = 13)
874,common_voice_es_18830176.mp3,es lo mejor bueno ,its the best well,it is the best o k,BLEU = 19.38 50.0/33.3/25.0/25.0 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6)
875,common_voice_es_18833865.mp3,¿ qué pasa chico,whats wrong go,whats up boy,BLEU = 27.52 33.3/25.0/25.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 3 ref_len = 3)
876,common_voice_es_18833867.mp3,¡ oh soy un juguete perdido,oh it is a toy,eh im a lost toy,BLEU = 12.70 40.0/12.5/8.3/6.2 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5)
877,common_voice_es_18833868.mp3,me acometió tal tentación de risa que por poco me ahogo,he committed the sophomores by asking for you,i laughed so much that i almost choke myself,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9)
878,common_voice_es_18835736.mp3,¡qué malestar que tengo,i want to give me about i guess,what a discomfort i have,BLEU = 5.52 12.5/7.1/4.2/2.5 (BP = 1.000 ratio = 1.600 hyp_len = 8 ref_len = 5)
879,common_voice_es_18835737.mp3,podemos leer el porvenir mirando el pasado,we can be really looking for past,we can foresee future by looking at the past,BLEU = 11.74 57.1/16.7/10.0/6.2 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9)
880,common_voice_es_18835738.mp3,¿ me limpias la merluza ¿ me la colocas en el congelador ,mc lean pap is a melancolia to me the congregation,will you clean my hake will you put it in my refrigerator,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12)
881,common_voice_es_18835740.mp3,¿a qué hora llega esta tarde tu autobús,achyras has added to two,at what time the bus arrives this afternoon,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.549 ratio = 0.625 hyp_len = 5 ref_len = 8)
882,common_voice_es_18840012.mp3,prefiero el revuelto de gambas,the railway prefers to gambles,i prefer the scrambled prawns,BLEU = 10.68 20.0/12.5/8.3/6.2 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5)
883,common_voice_es_18840013.mp3,no,no,no,BLEU = 100.00 100.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 1 ref_len = 1)
884,common_voice_es_18840014.mp3,¿ qué es ¿ qué es ,what is that,what is it what is it,BLEU = 20.25 66.7/50.0/50.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 3 ref_len = 6)
885,common_voice_es_18840015.mp3,nosotros los juguetes podemos ver todo,we can see the toys we can see everyone,we the toys can see everything,BLEU = 14.26 55.6/25.0/7.1/4.2 (BP = 1.000 ratio = 1.500 hyp_len = 9 ref_len = 6)
886,common_voice_es_18840016.mp3,oye oigan nadie va a ser reemplazado ,no one will be replaced,hey listed no one is going to be replaced,BLEU = 13.58 80.0/50.0/16.7/12.5 (BP = 0.449 ratio = 0.556 hyp_len = 5 ref_len = 9)
887,common_voice_es_18841514.mp3,yo creo que tiene derecho a saberlo ¿ no crees,i think i told you to know to do it dont you think,i think he has the right to know dont you think,BLEU = 16.90 53.8/33.3/9.1/5.0 (BP = 1.000 ratio = 1.182 hyp_len = 13 ref_len = 11)
888,common_voice_es_18841515.mp3,tengo veinte cables de colores,i have twenty one cables,i have twenty colored wires,BLEU = 39.76 60.0/50.0/33.3/25.0 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5)
889,common_voice_es_18841517.mp3,la sesión se hará a puerta cerrada,the section will be a lot of doors,the session will be help at closed doors,BLEU = 13.13 50.0/14.3/8.3/5.0 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8)
890,common_voice_es_18841560.mp3,hay pocas cosas apropiadas en este barco,there are few things in the ship,there are few appropriate things in this boat,BLEU = 26.65 71.4/50.0/20.0/12.5 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8)
891,common_voice_es_18841561.mp3,incluido usted palomares,including the palomars palomars,you included palomares,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.333 hyp_len = 4 ref_len = 3)
892,common_voice_es_18841562.mp3,sensual inocente  blanco a ver  que no me entiende ,sensual ineffectually why no i dont die,sensual innocent white lets see he doesnt understand me,BLEU = 4.94 14.3/8.3/5.0/3.1 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9)
893,common_voice_es_18841563.mp3,igual ha venido por etapas como en el tour,i was coming for the stadium as in the tour,it has come by stages like the tour,BLEU = 8.39 20.0/11.1/6.2/3.6 (BP = 1.000 ratio = 1.250 hyp_len = 10 ref_len = 8)
894,common_voice_es_18853125.mp3,tengo tanto sueño,i have so missing,im so sleepy,BLEU = 15.97 25.0/16.7/12.5/12.5 (BP = 1.000 ratio = 1.333 hyp_len = 4 ref_len = 3)
895,common_voice_es_18853126.mp3,las películas de acción siempre me parecen violentas,the movie of action always violent,i always feel that action movies are violent,BLEU = 7.65 50.0/10.0/6.2/4.2 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8)
896,common_voice_es_18853127.mp3,a las citas se va con la profilaxis por delante a todas ,to the nationalist you will go up and profile yours,you must do prophylaxis before the appointments,BLEU = 4.99 20.0/5.6/3.1/1.8 (BP = 1.000 ratio = 1.429 hyp_len = 10 ref_len = 7)
897,common_voice_es_18853128.mp3,¿ no te gustan las sirenas,dont look serious,you dont like mermaids,BLEU = 19.72 33.3/25.0/25.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4)
898,common_voice_es_18853129.mp3,la fauna y la flora que hemos visto,post of the flora have said,the fauna and flora that we have seen,BLEU = 7.65 50.0/10.0/6.2/4.2 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8)
899,common_voice_es_18856516.mp3,no me vengas con eso,you didnt come for you,do not bring that out,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5)
900,common_voice_es_18856518.mp3,¿ es linda de veras,shes the phrase of summer,is she really pretty,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.250 hyp_len = 5 ref_len = 4)
901,common_voice_es_18856520.mp3,ha sido una pesadilla solo quedamos nosotros,it has been a while since we only weird,its been a nightmare we are the only ones left,BLEU = 10.15 44.4/12.5/7.1/4.2 (BP = 0.895 ratio = 0.900 hyp_len = 9 ref_len = 10)
902,common_voice_es_18856531.mp3,¿ ha llegado mi paquete no lo sé,i have been imagining you have it,did my package arrive i dont know,BLEU = 6.57 14.3/8.3/5.0/3.1 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7)
903,common_voice_es_18856532.mp3,en que decidiste amenazar a toda la gente que quiero,there is no all the people of the people i,when you decided to threaten all the people i love,BLEU = 22.09 40.0/33.3/25.0/7.1 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10)
904,common_voice_es_18856533.mp3,¡ soy un juguete perdido,there is a toy matches,i am a lost toy,BLEU = 12.70 40.0/12.5/8.3/6.2 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5)
905,common_voice_es_18856535.mp3,yo pude haberlo detenido,cant stop him,i could have stopped him,BLEU = 14.13 33.3/25.0/25.0/0.0 (BP = 0.513 ratio = 0.600 hyp_len = 3 ref_len = 5)
906,common_voice_es_18859593.mp3,no importa cuánto juegue con nosotros,there is no important war with her,it doesnt matter how much you play with us,BLEU = 4.94 14.3/8.3/5.0/3.1 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9)
907,common_voice_es_18859595.mp3,¡páginas y páginas de poesías ridículas me ha dejado en herencia,rhythmical and poetrys of poetry have left me,pages and pages of ridiculous poetry have left me an inheritance,BLEU = 26.30 75.0/42.9/33.3/20.0 (BP = 0.687 ratio = 0.727 hyp_len = 8 ref_len = 11)
908,common_voice_es_18859597.mp3,los hombres como yo todo lo perdonan,and all his men with you,men like me forgive everything,BLEU = 8.12 16.7/10.0/6.2/4.2 (BP = 1.000 ratio = 1.200 hyp_len = 6 ref_len = 5)
909,common_voice_es_18859598.mp3,les tuvimos que abandonar a su suerte fue como,we are tired about this time it was like it,we had to leave him to his luck it was like,BLEU = 15.19 40.0/22.2/12.5/7.1 (BP = 0.905 ratio = 0.909 hyp_len = 10 ref_len = 11)
910,common_voice_es_18859600.mp3,lo de salir del suelo ha sido una idea genial,he designed the great floor,getting off the ground has been a cool idea,BLEU = 4.80 20.0/12.5/8.3/6.2 (BP = 0.449 ratio = 0.556 hyp_len = 5 ref_len = 9)
911,common_voice_es_18862733.mp3,¿y te han hecho pagar por unos pantalones desgarrados,and he wants to make a close acquaintance for a long time,and they made you pay for ripped apart jeans,BLEU = 4.03 16.7/4.5/2.5/1.4 (BP = 1.000 ratio = 1.333 hyp_len = 12 ref_len = 9)
912,common_voice_es_18862737.mp3,iba todo tan bien,and you will save so well,everything was going well,BLEU = 8.12 16.7/10.0/6.2/4.2 (BP = 1.000 ratio = 1.500 hyp_len = 6 ref_len = 4)
913,common_voice_es_18862743.mp3,en mi camarote vale ,in my cabin,in my cabinet o k,BLEU = 28.25 66.7/50.0/50.0/0.0 (BP = 0.513 ratio = 0.600 hyp_len = 3 ref_len = 5)
914,common_voice_es_18862745.mp3,¡ ojalá no lo fuese,i dont know it a section,i wish it wasnt,BLEU = 9.65 33.3/10.0/6.2/4.2 (BP = 1.000 ratio = 1.500 hyp_len = 6 ref_len = 4)
915,common_voice_es_18862746.mp3,se va a subir usted ahora mismo al palo mayor,it is going to get something to the same to the old palo,you are going to climb right now to the biggest stick,BLEU = 8.74 30.8/16.7/4.5/2.5 (BP = 1.000 ratio = 1.182 hyp_len = 13 ref_len = 11)
916,common_voice_es_18862747.mp3,me duele mucho ricardo ,it makes me ricardo,it hurts so much ricardo,BLEU = 14.79 50.0/16.7/12.5/12.5 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5)
917,common_voice_es_18868815.mp3,y después de abrazarme con tal brío que me alzó del suelo,and then he acted with the son of the floor,and after hugging me with such joy that he lift me up from the ground,BLEU = 3.60 40.0/5.6/3.1/1.8 (BP = 0.607 ratio = 0.667 hyp_len = 10 ref_len = 15)
918,common_voice_es_18868816.mp3,pero se equivoca,but he came over,but you are wrong,BLEU = 15.97 25.0/16.7/12.5/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 4 ref_len = 4)
919,common_voice_es_18868817.mp3,llama a jordi solà,call your son,call jordi sola,BLEU = 27.52 33.3/25.0/25.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 3 ref_len = 3)
920,common_voice_es_18868845.mp3,es casi el doble que los de una persona adulta,she is almost double than the adult person,its almost twice that of an adult,BLEU = 6.57 25.0/7.1/4.2/2.5 (BP = 1.000 ratio = 1.143 hyp_len = 8 ref_len = 7)
921,common_voice_es_18868846.mp3,en la bodega no porque le da miedo,in the morning you dont go to a card,in the warehouse not because he is afraid,BLEU = 9.54 22.2/12.5/7.1/4.2 (BP = 1.000 ratio = 1.125 hyp_len = 9 ref_len = 8)
922,common_voice_es_18875762.mp3,la matilde tiene halitosis pero canta como los ángeles,the matilda has a little hosses but shes singing songs with los angeles,matilde has halitosis but she sings like angels,BLEU = 3.67 15.4/4.2/2.3/1.2 (BP = 1.000 ratio = 1.625 hyp_len = 13 ref_len = 8)
923,common_voice_es_18875763.mp3,los siervos respondían a coro,servants responded choir,servants responded as a chorus,BLEU = 28.25 66.7/50.0/50.0/0.0 (BP = 0.513 ratio = 0.600 hyp_len = 3 ref_len = 5)
924,common_voice_es_18875764.mp3,¿qué instituciones dices que estarán presentes,what institutions they were,what institutions would you say will be there,BLEU = 11.75 50.0/33.3/25.0/25.0 (BP = 0.368 ratio = 0.500 hyp_len = 4 ref_len = 8)
925,common_voice_es_18875765.mp3,venía linternas de leds,they were planted together,led lanterns came,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.333 hyp_len = 4 ref_len = 3)
926,common_voice_es_18875766.mp3,¡ eres un juguete infantil,he is an infant,you are an infant toy,BLEU = 24.88 50.0/33.3/25.0/25.0 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5)
927,common_voice_es_18875767.mp3,tengo algo para ti ¡ quietos,i have something for you,i got something for you freeze,BLEU = 34.98 80.0/50.0/33.3/25.0 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6)
928,common_voice_es_18875768.mp3,quien mucho habla mucho yerra,who let about talk about talk,who much talks much errs,BLEU = 8.12 16.7/10.0/6.2/4.2 (BP = 1.000 ratio = 1.200 hyp_len = 6 ref_len = 5)
929,common_voice_es_18875769.mp3,no quiero preguntas,dont want to ask,i do not want questions,BLEU = 12.44 25.0/16.7/12.5/12.5 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5)
930,common_voice_es_18875770.mp3,no pases por el bar de javier o te dejaré antes de ramos,no passes by the cheviot color or leave before four,dont go to javiers bar or ill leave you in front of ramos,BLEU = 3.70 20.0/5.6/3.1/1.8 (BP = 0.741 ratio = 0.769 hyp_len = 10 ref_len = 13)
931,common_voice_es_18875771.mp3,si vas a nueva york te recomiendo que vayas a ver un musical,if you really go to new york it recommended that he should go,if you go to new york i recommend you go see a musical,BLEU = 23.90 53.8/33.3/18.2/10.0 (BP = 1.000 ratio = 1.000 hyp_len = 13 ref_len = 13)
932,common_voice_es_18881628.mp3,dame esta noche por favor,give me up please,give me this night please,BLEU = 27.53 75.0/33.3/25.0/25.0 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5)
933,common_voice_es_18881629.mp3,te recomiendo un parche de hierbas,taking a bottle of grass,i recommend you a patch of herbs,BLEU = 8.52 40.0/12.5/8.3/6.2 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7)
934,common_voice_es_18881632.mp3,con un novio que no es el padre de mi hijo,with a girl of my son,with a boyfriend that isnt my sons father,BLEU = 12.87 50.0/20.0/12.5/8.3 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8)
935,common_voice_es_18885180.mp3,oh genial ¿ cómo voy a convencer a los muchachos que fue un accidente,and he moved to start the fighting was an accident,oh great how will i convince the guys that it was an accident,BLEU = 12.43 40.0/22.2/12.5/7.1 (BP = 0.741 ratio = 0.769 hyp_len = 10 ref_len = 13)
936,common_voice_es_18885181.mp3,¿has visto el nuevo pavimento del paseo,have you seen new haven,did you see the new road surface,BLEU = 8.52 40.0/12.5/8.3/6.2 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7)
937,common_voice_es_18885182.mp3,tenemos que mirar bien qué bus debemos coger,we have to look the willow we are new,we have to carefully look at which bus to catch,BLEU = 17.07 44.4/25.0/14.3/8.3 (BP = 0.895 ratio = 0.900 hyp_len = 9 ref_len = 10)
938,common_voice_es_18885183.mp3,puso ambas manos en mis hombros y exclamó con fingida alegría,on both hands and my hands and my hands,he put both his hands on my shoulders and said with fake joy,BLEU = 4.57 55.6/6.2/3.6/2.1 (BP = 0.641 ratio = 0.692 hyp_len = 9 ref_len = 13)
939,common_voice_es_18885184.mp3,¡ muchos,many,a lot of,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.135 ratio = 0.333 hyp_len = 1 ref_len = 3)
940,common_voice_es_18886099.mp3,las sienes parecían prolongarse inmensamente bajo la toca,the female seemed to be prolonged by that of the town,temples seem to lengthen greatly under the mouth,BLEU = 4.46 18.2/5.0/2.8/1.6 (BP = 1.000 ratio = 1.375 hyp_len = 11 ref_len = 8)
